heures,d2025,e2025,d2030,e2030,d2035,e2035,d2040,e2040,d2045,e2045,d2050,e2050
46,48.71117394,0.0,50.93259794000001,3.5135745739999997,53.15402194000001,7.0271491479999995,55.375445940000006,10.540723722,57.596869940000005,14.054298295999999,59.818293940000004,17.56787287
47,45.06594983,0.0,48.006314604,3.6207366280000004,50.946679378,7.241473256000001,53.887044152,10.862209884,56.827408926000004,14.482946512000002,59.7677737,18.10368314
48,45.4812523,0.0,48.757034648,3.4303083979999998,52.032816996,6.8606167959999995,55.308599344,10.290925193999998,58.584381692,13.721233591999999,61.86016404,17.15154199
49,55.12349942,0.0,56.641452524,3.351430256,58.159405628,6.702860512,59.677358732,10.054290768,61.195311836,13.405721024,62.71326494,16.75715128
50,52.68732524,0.0,54.719700640000006,3.357180012,56.75207604,6.714360024,58.78445144,10.071540036,60.816826840000004,13.428720048,62.84920224,16.78590006
51,53.09753405,0.0,55.25365771,3.3127528480000006,57.40978137,6.625505696000001,59.565905029999996,9.938258544,61.722028689999995,13.251011392000002,63.87815234999999,16.56376424
52,53.34152736,0.0,55.307756850000004,3.2940672600000003,57.27398634000001,6.5881345200000005,59.240215830000004,9.882201779999999,61.20644532000001,13.176269040000001,63.172674810000004,16.4703363
53,54.1190771,0.0,55.528993498000006,3.310488006,56.938909896,6.620976012,58.348826294000006,9.931464018,59.758742692,13.241952024,61.16865909,16.55244003
54,55.25227191,0.0,56.291060736,3.3353230340000004,57.32984956199999,6.670646068000001,58.368638387999994,10.005969102,59.407427213999995,13.341292136000002,60.446216039999996,16.67661517
55,61.21815766,0.0,60.74810217400001,3.6370271080000003,60.278046688,7.274054216000001,59.807991202000004,10.911081324,59.337935716000004,14.548108432000001,58.86788023,18.18513554
56,65.87996899,0.0,67.12980426,3.637297984,68.37963952999999,7.274595968,69.6294748,10.911893952,70.87931006999999,14.549191936,72.12914534,18.18648992
57,71.97234077,0.0,72.27873411000002,3.6372979960000005,72.58512745,7.274595992000001,72.89152079,10.911893988000001,73.19791413,14.549191984000002,73.50430747,18.18648998
58,73.45341366,0.0,74.033952524,3.6372979960000005,74.614491388,7.274595992000001,75.19503025200001,10.911893988000001,75.775569116,14.549191984000002,76.35610798,18.18648998
59,80.56797397,0.0,80.197111436,3.6372979960000005,79.826248902,7.274595992000001,79.455386368,10.911893988000001,79.084523834,14.549191984000002,78.7136613,18.18648998
60,84.56299357,0.0,82.89357131,3.6372979960000005,81.22414905,7.274595992000001,79.55472678999999,10.911893988000001,77.88530453,14.549191984000002,76.21588227,18.18648998
61,84.15519266,0.0,81.21309653600001,3.6372979960000005,78.27100041199999,7.274595992000001,75.32890428799999,10.911893988000001,72.386808164,14.549191984000002,69.44471204,18.18648998
62,77.25436752,0.0,75.31157125200001,3.6372979960000005,73.368774984,7.274595992000001,71.425978716,10.911893988000001,69.483182448,14.549191984000002,67.54038618,18.18648998
63,71.06225753,0.0,69.37891602,3.6372967220000003,67.69557451,7.274593444000001,66.01223300000001,10.911890166,64.32889149,14.549186888000001,62.64554998,18.18648361
64,69.04733638,0.0,67.51048988800001,3.280118624,65.973643396,6.560237248,64.436796904,9.840355872,62.899950412,13.120474496,61.36310392,16.40059312
65,65.59493072,0.0,64.751382536,3.1206757300000003,63.907834351999995,6.241351460000001,63.064286167999995,9.36202719,62.220737984,12.482702920000001,61.377189800000004,15.60337865
66,69.10526546,0.0,67.489192034,3.117534826,65.873118608,6.235069652,64.257045182,9.352604478,62.640971756,12.470139304,61.02489833,15.58767413
67,72.6807213,0.0,70.488649306,3.008004366,68.29657731200001,6.016008732,66.10450531800001,9.024013098,63.912433324000006,12.032017464,61.72036133,15.04002183
68,70.50705948,0.0,68.45718728599999,3.043106708,66.407315092,6.086213416,64.357442898,9.129320124,62.30757070399999,12.172426832,60.25769851,15.21553354
69,64.91789139,0.0,63.571025223999996,3.120434304,62.224159058,6.240868608,60.877292892,9.361302912,59.530426726,12.481737216,58.183560560000004,15.60217152
70,64.10929525,0.0,62.462386858,3.3190903059999997,60.815478466,6.638180611999999,59.168570074,9.957270917999999,57.521661682,13.276361223999999,55.87475329,16.59545153
71,57.08724186,0.0,56.48660511400001,3.407629686,55.88596836800001,6.815259372,55.285331622,10.222889058,54.684694876,13.630518744,54.08405813,17.03814843
72,56.40141749,0.0,56.619786394,3.3473221600000005,56.838155298000004,6.694644320000001,57.056524202000006,10.041966480000001,57.274893106,13.389288640000002,57.49326201,16.7366108
73,57.03827976,0.0,57.353902056,3.34626318,57.669524351999996,6.69252636,57.985146648,10.038789539999998,58.300768944,13.38505272,58.61639124,16.7313159
74,54.75237262,0.0,55.247828798,3.3698991540000005,55.743284976,6.739798308000001,56.238741153999996,10.109697462,56.734197332,13.479596616000002,57.22965351,16.84949577
75,55.31143574,0.0,55.563061704000006,3.343576236,55.814687668000005,6.687152472,56.066313632,10.030728708,56.317939596,13.374304944,56.56956556,16.71788118
76,55.75478216,0.0,55.64240746,3.3826340620000006,55.53003276,6.765268124000001,55.41765806,10.147902186000001,55.305283360000004,13.530536248000002,55.19290866,16.91317031
77,57.14995473,0.0,56.490277032,3.4501718580000005,55.830599334,6.900343716000001,55.170921635999996,10.350515574000001,54.511243938,13.800687432000002,53.85156624,17.25085929
78,57.00167429,0.0,55.643780882,3.562561366,54.285887474,7.125122732,52.927994066000004,10.687684098,51.570100658,14.250245464,50.212207250000006,17.81280683
79,59.23777431,0.0,56.931971266000005,3.6372727300000003,54.626168222000004,7.274545460000001,52.320365178,10.91181819,50.014562133999995,14.549090920000001,47.70875909,18.18636365
80,64.17960813,0.0,62.06224030800001,3.6372979960000005,59.94487248600001,7.274595992000001,57.827504664,10.911893988000001,55.710136842,14.549191984000002,53.59276902,18.18648998
81,72.76301824,0.0,71.733165996,3.6372979960000005,70.703313752,7.274595992000001,69.673461508,10.911893988000001,68.643609264,14.549191984000002,67.61375702000001,18.18648998
82,77.75729082,0.0,78.157343672,3.6372979960000005,78.557396524,7.274595992000001,78.957449376,10.911893988000001,79.357502228,14.549191984000002,79.75755508,18.18648998
83,82.81013334,0.0,82.70034792199999,3.6372979960000005,82.59056250399999,7.274595992000001,82.48077708599999,10.911893988000001,82.37099166799999,14.549191984000002,82.26120625,18.18648998
84,86.95565296,0.0,85.71344586000001,3.6372979960000005,84.47123876,7.274595992000001,83.22903166,10.911893988000001,81.98682456,14.549191984000002,80.74461746,18.18648998
85,87.10152308,0.0,85.38461359200001,3.6372979960000005,83.667704104,7.274595992000001,81.950794616,10.911893988000001,80.233885128,14.549191984000002,78.51697564,18.18648998
86,76.01225214,0.0,73.824672934,3.6372979960000005,71.637093728,7.274595992000001,69.449514522,10.911893988000001,67.26193531599999,14.549191984000002,65.07435611,18.18648998
87,71.6865314,0.0,68.26498545000001,3.6372979960000005,64.8434395,7.274595992000001,61.42189355000001,10.911893988000001,58.000347600000005,14.549191984000002,54.57880165,18.18648998
88,70.69817073,0.0,67.169290418,3.622991646,63.640410106,7.245983292,60.111529794000006,10.868974938,56.582649482,14.491966584,53.05376917,18.11495823
89,70.48715069,0.0,67.19148742800002,3.516878482,63.895824166000004,7.033756964,60.600160904000006,10.550635446,57.30449764200001,14.067513928,54.00883438,17.58439241
90,73.88786185,0.0,70.099244532,3.4799514879999998,66.310627214,6.9599029759999995,62.522009896,10.439854463999998,58.733392578,13.919805951999999,54.94477526,17.39975744
91,77.19413834,0.0,73.24051833,3.416828148,69.28689832,6.833656296,65.33327831,10.250484444,61.379658299999996,13.667312592,57.42603829,17.08414074
92,71.45644044,0.0,68.698641198,3.3887589900000004,65.940841956,6.777517980000001,63.183042713999995,10.16627697,60.425243472,13.555035960000001,57.66744423,16.94379495
93,68.21137477,0.0,66.07905599200001,3.4154769760000003,63.94673721400001,6.830953952000001,61.814418436000004,10.246430928,59.682099658,13.661907904000001,57.54978088,17.07738488
94,62.05664773,0.0,60.313119886,3.545626144,58.569592042,7.091252288,56.826064198,10.636878432,55.082536354,14.182504576,53.33900851,17.72813072
95,58.53708806,0.0,57.46004327,3.5218817340000004,56.38299848,7.043763468000001,55.305953689999996,10.565645202,54.2289089,14.087526936000001,53.15186411,17.60940867
96,56.92658763,0.0,56.459521118000005,3.5248531940000003,55.992454605999995,7.049706388000001,55.525388094,10.574559582,55.058321582000005,14.099412776000001,54.59125507,17.62426597
97,58.27826103,0.0,57.50565168200001,3.6047316360000003,56.733042334,7.209463272000001,55.960432986,10.814194908000001,55.187823638,14.418926544000001,54.415214289999994,18.02365818
98,56.3297262,0.0,56.060752650000005,3.61498299,55.79177910000001,7.22996598,55.52280555,10.844948969999999,55.25383200000001,14.45993196,54.984858450000004,18.07491495
99,56.74548275,0.0,56.645056498,3.57604166,56.544630246,7.15208332,56.44420399399999,10.728124979999999,56.343777742,14.30416664,56.243351489999995,17.8802083
100,57.08655568,0.0,57.030945768,3.6009898700000003,56.975335856,7.2019797400000005,56.91972594400001,10.80296961,56.864116032,14.403959480000001,56.808506120000004,18.00494935
101,57.81404288,0.0,57.73279025800001,3.637098244,57.651537636,7.274196488,57.57028501400001,10.911294732,57.489032392,14.548392976,57.407779770000005,18.18549122
102,59.90868906,0.0,59.463690784,3.63716584,59.018692507999994,7.27433168,58.573694231999994,10.91149752,58.128695955999994,14.54866336,57.683697679999995,18.1858292
103,58.8450434,0.0,59.686352400000004,3.637180778,60.5276614,7.274361556,61.368970399999995,10.911542333999998,62.210279400000005,14.548723112,63.0515884,18.18590389
104,68.41505176,0.0,70.10464522800001,3.6372979960000005,71.79423869600001,7.274595992000001,73.483832164,10.911893988000001,75.173425632,14.549191984000002,76.8630191,18.18648998
105,71.0177446,0.0,73.211967986,3.6372979960000005,75.406191372,7.274595992000001,77.600414758,10.911893988000001,79.794638144,14.549191984000002,81.98886153,18.18648998
106,77.65899108,0.0,78.92918068200001,3.6372979960000005,80.199370284,7.274595992000001,81.469559886,10.911893988000001,82.73974948799999,14.549191984000002,84.00993908999999,18.18648998
107,80.17447339,0.0,80.780307998,3.6372979960000005,81.38614260599999,7.274595992000001,81.991977214,10.911893988000001,82.597811822,14.549191984000002,83.20364642999999,18.18648998
108,82.38227184,0.0,83.00046135600002,3.6372979960000005,83.61865087199999,7.274595992000001,84.23684038799999,10.911893988000001,84.85502990399999,14.549191984000002,85.47321941999999,18.18648998
109,78.70513981,0.0,79.21200312200001,3.6372979960000005,79.718866434,7.274595992000001,80.225729746,10.911893988000001,80.73259305799999,14.549191984000002,81.23945637,18.18648998
110,76.00303722,0.0,75.74814137199999,3.6372979960000005,75.493245524,7.274595992000001,75.238349676,10.911893988000001,74.98345382800001,14.549191984000002,74.72855798,18.18648998
111,73.67744175,0.0,73.684676038,3.637297664,73.691910326,7.274595328,73.699144614,10.911892991999999,73.70637890200001,14.549190656,73.71361319,18.18648832
112,68.70474149,0.0,70.343668558,3.5208946560000003,71.982595626,7.041789312000001,73.621522694,10.562683968,75.26044976200001,14.083578624000001,76.89937683000001,17.60447328
113,67.9075485,0.0,68.53062748600001,3.31282431,69.15370647200001,6.62564862,69.776785458,9.93847293,70.399864444,13.25129724,71.02294343,16.56412155
114,69.55491246,0.0,69.50874937,3.121405436,69.46258628000001,6.242810872,69.41642319,9.364216308,69.37026010000001,12.485621744,69.32409701,15.60702718
115,71.2773105,0.0,71.141339532,3.1216867740000005,71.00536856400001,6.243373548000001,70.869397596,9.365060322,70.733426628,12.486747096000002,70.59745566,15.60843387
116,74.16099581,0.0,73.54001667200001,3.1227931140000003,72.919037534,6.2455862280000005,72.298058396,9.368379341999999,71.67707925799999,12.491172456000001,71.05610012,15.61396557
117,68.30141164,0.0,68.580418768,3.337018088,68.859425896,6.674036176,69.138433024,10.011054264,69.417440152,13.348072352,69.69644728,16.68509044
118,62.64527214,0.0,63.691530496000006,3.6353304360000003,64.737788852,7.2706608720000006,65.784047208,10.905991308,66.830305564,14.541321744000001,67.87656392,18.17665218
119,57.88263129,0.0,59.751832830000005,3.636363198,61.621034370000004,7.272726396,63.49023591,10.909089594,65.35943745,14.545452792,67.22863899000001,18.18181599
120,57.42094699,0.0,59.114262462,3.63406685,60.807577933999994,7.2681337,62.500893406,10.90220055,64.194208878,14.5362674,65.88752435,18.17033425
121,58.51044364,0.0,59.830409008,3.636668418,61.150374376,7.273336836,62.47033974399999,10.910005254,63.790305112,14.546673672,65.11027048,18.18334209
122,61.36397861,0.0,61.967264974,3.63680257,62.570551337999994,7.27360514,63.173837702,10.91040771,63.777124066,14.54721028,64.38041043,18.18401285
123,62.49176175,0.0,62.752961064000004,3.6185806540000005,63.014160378,7.237161308000001,63.275359692,10.855741962,63.536559006,14.474322616000002,63.79775832,18.09290327
124,60.86015485,0.0,61.21316592800001,3.63374074,61.566177006000004,7.26748148,61.919188084000005,10.90122222,62.27219916200001,14.53496296,62.62521024,18.1687037
125,58.51987724,0.0,58.93549978400001,3.636995762,59.351122328,7.273991524,59.766744872000004,10.910987286,60.182367416000005,14.547983048,60.59798996000001,18.18497881
126,57.30117019,0.0,57.30941172400001,3.6370385560000003,57.31765325800001,7.2740771120000005,57.325894792,10.911115668,57.334136326,14.548154224000001,57.34237786,18.18519278
127,69.25501814,0.0,67.899844458,3.2833942520000003,66.544670776,6.566788504000001,65.189497094,9.850182756,63.834323412,13.133577008000001,62.47914973,16.41697126
128,72.91866978,0.0,73.417751558,3.2786238920000006,73.916833336,6.557247784000001,74.415915114,9.835871676,74.914996892,13.114495568000002,75.41407867,16.39311946
129,78.8130838,0.0,79.915171398,3.4481792860000002,81.01725899600001,6.8963585720000005,82.119346594,10.344537857999999,83.221434192,13.792717144000001,84.32352179,17.24089643
130,84.87601122,0.0,85.74371554599999,3.547036018,86.611419872,7.094072036,87.479124198,10.641108054,88.34682852399999,14.188144072,89.21453285,17.73518009
131,91.97162051,0.0,92.849436802,3.6368053959999997,93.72725309399999,7.2736107919999995,94.605069386,10.910416188,95.482885678,14.547221583999999,96.36070197,18.18402698
132,92.56048714,0.0,92.492792612,3.6368066100000003,92.42509808400001,7.2736132200000005,92.35740355600001,10.91041983,92.289709028,14.547226440000001,92.2220145,18.18403305
133,85.06783252,0.0,86.543560368,3.63678008,88.019288216,7.27356016,89.495016064,10.910340239999998,90.970743912,14.54712032,92.44647176000001,18.1839004
134,75.41885241,0.0,76.759649166,3.346514376,78.100445922,6.693028752,79.441242678,10.039543127999998,80.782039434,13.386057504,82.12283619,16.73257188
135,73.09172486,0.0,74.387152934,8.81024e-05,75.682581008,0.0001762048,76.978009082,0.0002643072,78.273437156,0.0003524096,79.56886523,0.000440512
136,70.31924724,0.0,70.06668893,6.65338e-07,69.81413062,1.330676e-06,69.56157231,1.996014e-06,69.30901399999999,2.661352e-06,69.05645568999999,3.32669e-06
137,72.66325176,0.0,72.010618628,3.47046e-07,71.357985496,6.94092e-07,70.70535236399999,1.0411379999999999e-06,70.05271923199999,1.388184e-06,69.4000861,1.73523e-06
138,76.99036675,0.0,76.11797647,2.3771800000000004e-07,75.24558619000001,4.754360000000001e-07,74.37319591,7.13154e-07,73.50080563,9.508720000000002e-07,72.62841535,1.18859e-06
139,74.76260033,0.0,74.559042078,6.813540000000001e-07,74.355483826,1.3627080000000001e-06,74.151925574,2.044062e-06,73.948367322,2.7254160000000002e-06,73.74480907,3.40677e-06
140,77.64048435,0.0,76.06959440199999,2.4198600000000002e-05,74.498704454,4.8397200000000005e-05,72.927814506,7.25958e-05,71.356924558,9.679440000000001e-05,69.78603461,0.000120993
141,72.17592701,0.0,70.970728882,0.5680998232000001,69.765530754,1.1361996464000002,68.560332626,1.7042994696,67.35513449800001,2.2723992928000003,66.14993637,2.840499116
142,64.77450694,0.0,65.239154588,0.9934397894,65.703802236,1.9868795788,66.168449884,2.9803193682,66.633097532,3.9737591576,67.09774518,4.967198947
143,60.54571666,0.0,61.71611849,1.2164256628,62.88652032,2.4328513256,64.05692214999999,3.6492769884,65.22732398,4.8657026512,66.39772581,6.082128314
144,58.16198938,0.0,60.129673922,1.2193338496000001,62.097358463999996,2.4386676992000003,64.065043006,3.6580015488,66.032727548,4.8773353984000005,68.00041209,6.096669248
145,57.20939862,0.0,59.584299204000004,1.2202515296,61.95919978800001,2.4405030592,64.334100372,3.6607545887999997,66.709000956,4.8810061184,69.08390154,6.101257648
146,55.111309,0.0,57.952391916,1.2206548298,60.793474832,2.4413096596,63.634557748000006,3.6619644894,66.475640664,4.8826193192,69.31672358,6.103274149
147,57.70183892,0.0,60.116887742,1.2208561942,62.531936564,2.4417123884,64.946985386,3.6625685825999996,67.362034208,4.8834247768,69.77708303,6.104280971
148,57.98766094,0.0,60.44085372800001,1.2209969002,62.894046516,2.4419938004,65.347239304,3.6629907005999995,67.80043209200001,4.8839876008,70.25362488,6.104984501
149,57.23652979,0.0,59.977968794000006,1.2210876834000002,62.71940779799999,2.4421753668000004,65.46084680199999,3.6632630502,68.20228580599999,4.884350733600001,70.94372480999999,6.105438417
150,58.90636466,0.0,61.475264462,1.2211507724000001,64.044164264,2.4423015448000003,66.61306406599999,3.6634523172,69.181963868,4.884603089600001,71.75086367,6.105753862
151,65.47762265,0.0,67.135636044,1.2211843816,68.79364943799999,2.4423687632,70.451662832,3.6635531448,72.10967622599999,4.8847375264,73.76768962,6.105921908
152,70.64159575,0.0,73.46032532,0.8308412212,76.27905489,1.6616824424,79.09778446,2.4925236636,81.91651403,3.3233648848,84.7352436,4.154206106
153,79.47736434,0.0,82.418822526,0.6032506852,85.36028071199999,1.2065013704,88.301738898,1.8097520556,91.243197084,2.4130027408,94.18465527000001,3.016253426
154,80.01119566,0.0,83.502859542,0.44266954340000003,86.994523424,0.8853390868000001,90.486187306,1.3280086302,93.977851188,1.7706781736000001,97.46951507,2.213347717
155,81.6051258,0.0,84.733053408,0.5272257286,87.86098101599998,1.0544514572,90.988908624,1.5816771858,94.11683623199998,2.1089029144,97.24476383999999,2.636128643
156,81.5314379,0.0,83.71978669399999,0.5818187445999999,85.908135488,1.1636374891999999,88.096484282,1.7454562338,90.28483307600001,2.3272749783999997,92.47318187,2.909093723
157,77.56989889,0.0,80.517346382,0.47686750140000006,83.46479387400001,0.9537350028000001,86.412241366,1.4306025042000001,89.359688858,1.9074700056000002,92.30713635000001,2.384337507
158,68.98970958,0.0,72.49975558199999,0.6327609972000001,76.009801584,1.2655219944000002,79.519847586,1.8982829916,83.029893588,2.5310439888000005,86.53993958999999,3.163804986
159,65.72517556,0.0,68.319880654,2.4843400000000003e-05,70.91458574800001,4.968680000000001e-05,73.509290842,7.453020000000001e-05,76.103995936,9.937360000000001e-05,78.69870103,0.000124217
160,64.66347998,0.0,67.71374499400001,2.3455e-05,70.764010008,4.691e-05,73.814275022,7.0365e-05,76.864540036,9.382e-05,79.91480505,0.000117275
161,64.10922639,0.0,67.202406292,2.2871600000000003e-05,70.29558619400001,4.5743200000000006e-05,73.38876609600001,6.86148e-05,76.481945998,9.148640000000001e-05,79.5751259,0.000114358
162,66.13821038,0.0,68.61235385,2.26792e-05,71.08649732,4.53584e-05,73.56064079000001,6.80376e-05,76.03478426,9.07168e-05,78.50892773,0.000113396
163,68.73094217,0.0,70.38431507800001,2.2631e-05,72.03768798600001,4.5262e-05,73.691060894,6.7893e-05,75.34443380200001,9.0524e-05,76.99780671,0.000113155
164,68.96680857,0.0,70.044083384,2.2813800000000002e-05,71.121358198,4.5627600000000003e-05,72.19863301199999,6.844139999999999e-05,73.275907826,9.125520000000001e-05,74.35318264,0.000114069
165,61.75134273,0.0,63.489606122000005,2.3211200000000002e-05,65.227869514,4.6422400000000005e-05,66.966132906,6.96336e-05,68.704396298,9.284480000000001e-05,70.44265969,0.000116056
166,60.86882428,0.0,62.994523404000006,2.3574200000000002e-05,65.120222528,4.7148400000000004e-05,67.245921652,7.072259999999999e-05,69.371620776,9.429680000000001e-05,71.49731990000001,0.000117871
167,57.21719168,0.0,59.975916782,2.37498e-05,62.734641884000006,4.74996e-05,65.49336698600001,7.12494e-05,68.25209208800001,9.49992e-05,71.01081719000001,0.000118749
168,55.2385999,0.0,58.318212788000004,2.37374e-05,61.397825676000004,4.74748e-05,64.47743856400001,7.12122e-05,67.55705145200001,9.49496e-05,70.63666434000001,0.000118687
169,54.3339566,0.0,57.756229218,2.3574800000000003e-05,61.178501836,4.714960000000001e-05,64.600774454,7.07244e-05,68.023047072,9.429920000000001e-05,71.44531969,0.000117874
170,50.51457917,0.0,54.465684444000004,2.3693e-05,58.416789718,4.7386e-05,62.367894992000004,7.1079e-05,66.319000266,9.4772e-05,70.27010554,0.000118465
