,heures,d2025,e2025,d2030,e2030,d2035,e2035,d2040,e2040,d2045,e2045,d2050,e2050
17548,28,34.41612801,0.0,39.769392866000004,3.136110046,45.122657722,6.272220092,50.475922577999995,9.408330138,55.829187434,12.544440184,61.18245229,15.68055023
17549,29,33.09427143,0.0,38.370901394,3.357236724,43.647531358,6.714473448,48.924161322,10.071710172,54.200791286000005,13.428946896,59.47742125,16.78618362
17550,30,34.54427427,0.0,39.310171958000005,3.6362263280000002,44.076069646,7.2724526560000005,48.841967334,10.908678984,53.607865022,14.544905312000001,58.37376271,18.18113164
17551,31,38.68436451,0.0,42.681389722000006,3.6366691660000003,46.678414934,7.273338332000001,50.675440146,10.910007498,54.672465358,14.546676664000001,58.669490569999994,18.18334583
17552,32,39.40873354,0.0,44.028458566000005,3.637297658,48.648183592,7.274595316,53.267908618,10.911892973999999,57.887633644000005,14.549190632,62.50735867,18.18648829
17553,33,43.3716459,0.0,48.385590969999996,3.637297658,53.39953604,7.274595316,58.41348110999999,10.911892973999999,63.42742618,14.549190632,68.44137125,18.18648829
17554,34,56.56992561,0.0,60.391886498,3.637297658,64.213847386,7.274595316,68.03580827399999,10.911892973999999,71.85776916199998,14.549190632,75.67973004999999,18.18648829
17555,35,61.53442559,0.0,64.97481409400001,3.637297658,68.41520259800001,7.274595316,71.855591102,10.911892973999999,75.295979606,14.549190632,78.73636811,18.18648829
17556,36,65.53794269,0.0,68.04435272399999,3.637297658,70.55076275799999,7.274595316,73.057172792,10.911892973999999,75.563582826,14.549190632,78.06999286,18.18648829
17557,37,63.61516546,0.0,66.87954863600001,3.637297658,70.14393181199999,7.274595316,73.408314988,10.911892973999999,76.672698164,14.549190632,79.93708133999999,18.18648829
17558,38,59.69330928,0.0,62.67690429400001,3.637297658,65.660499308,7.274595316,68.644094322,10.911892973999999,71.627689336,14.549190632,74.61128435,18.18648829
17559,39,55.94040111,0.0,57.67367729800001,3.637297658,59.406953486000006,7.274595316,61.140229674,10.911892973999999,62.873505861999995,14.549190632,64.60678204999999,18.18648829
17560,40,44.22576048,0.0,47.821934116,3.637297658,51.418107752,7.274595316,55.014281388,10.911892973999999,58.610455024000004,14.549190632,62.20662866,18.18648829
17561,41,44.64041318,0.0,48.317020160000006,3.637297658,51.99362714,7.274595316,55.67023412,10.911892973999999,59.346841100000006,14.549190632,63.02344808,18.18648829
17562,42,50.55105517,0.0,53.579226272,3.637297658,56.607397373999994,7.274595316,59.63556847599999,10.911892973999999,62.66373957799999,14.549190632,65.69191067999999,18.18648829
17563,43,54.21421038,0.0,56.580379988000004,3.637297658,58.946549596,7.274595316,61.312719204000004,10.911892973999999,63.678888812000004,14.549190632,66.04505842,18.18648829
17564,44,48.25845794,0.0,51.474489312,3.637297658,54.690520684000006,7.274595316,57.906552055999995,10.911892973999999,61.122583428000006,14.549190632,64.3386148,18.18648829
17565,45,47.4864016,0.0,50.930129012,3.637297658,54.373856424,7.274595316,57.817583836,10.911892973999999,61.261311248,14.549190632,64.70503866,18.18648829
17566,46,48.71117394,0.0,51.90051509800001,3.637297658,55.089856256000004,7.274595316,58.279197414,10.911892973999999,61.46853857200001,14.549190632,64.65787973,18.18648829
17567,47,45.06594983,0.0,48.678607602,3.637297658,52.291265374000005,7.274595316,55.903923146,10.911892973999999,59.516580918,14.549190632,63.12923869,18.18648829
17568,48,45.4812523,0.0,49.142867396,3.637297658,52.804482492,7.274595316,56.466097588,10.911892973999999,60.127712683999995,14.549190632,63.789327779999994,18.18648829
17569,49,55.12349942,0.0,56.810428132,3.637297658,58.497356844,7.274595316,60.184285556,10.911892973999999,61.871214268,14.549190632,63.55814298,18.18648829
17570,50,52.68732524,0.0,54.97943388200001,3.637297658,57.271542524,7.274595316,59.56365116600001,10.911892973999999,61.855759808,14.549190632,64.14786845,18.18648829
17571,51,53.09753405,0.0,55.65236555600001,3.637297658,58.207197062000006,7.274595316,60.762028568000005,10.911892973999999,63.316860074000004,14.549190632,65.87169158,18.18648829
17572,52,53.34152736,0.0,55.776369844,3.637297658,58.211212328,7.274595316,60.646054812,10.911892973999999,63.080897296,14.549190632,65.51573978,18.18648829
17573,53,54.1190771,0.0,56.540487510000005,3.637297658,58.96189792,7.274595316,61.38330832999999,10.911892973999999,63.80471873999999,14.549190632,66.22612914999999,18.18648829
17574,54,55.25227191,0.0,57.339456600000005,3.637297658,59.42664129,7.274595316,61.51382598000001,10.911892973999999,63.60101067000001,14.549190632,65.68819536000001,18.18648829
17575,55,61.21815766,0.0,61.09071093800001,3.637297658,60.963264216,7.274595316,60.835817494000004,10.911892973999999,60.708370771999995,14.549190632,60.58092405,18.18648829
17576,56,65.87996899,0.0,67.43815121200001,3.637297658,68.996333434,7.274595316,70.554515656,10.911892973999999,72.112697878,14.549190632,73.6708801,18.18648829
17577,57,71.97234077,0.0,73.77558377000001,3.637297658,75.57882677,7.274595316,77.38206977000002,10.911892973999999,79.18531277,14.549190632,80.98855577,18.18648829
17578,58,73.45341366,0.0,74.18401441,3.637297658,74.91461516,7.274595316,75.64521590999999,10.911892973999999,76.37581666,14.549190632,77.10641741,18.18648829
17579,59,80.56797397,0.0,79.31669123200001,3.637297658,78.065408494,7.274595316,76.81412575600001,10.911892973999999,75.56284301800001,14.549190632,74.31156028000001,18.18648829
17580,60,84.56299357,0.0,81.741338942,3.637297658,78.919684314,7.274595316,76.09802968599999,10.911892973999999,73.276375058,14.549190632,70.45472043,18.18648829
17581,61,84.15519266,0.0,80.80370636800001,3.637297658,77.452220076,7.274595316,74.100733784,10.911892973999999,70.74924749200001,14.549190632,67.3977612,18.18648829
17582,62,77.25436752,0.0,75.276829262,3.637297658,73.299291004,7.274595316,71.32175274599999,10.911892973999999,69.34421448799999,14.549190632,67.36667623,18.18648829
17583,63,71.06225753,0.0,69.445539466,3.637297658,67.82882140199999,7.274595316,66.21210333799999,10.911892973999999,64.595385274,14.549190632,62.97866721,18.18648829
17584,64,69.04733638,0.0,67.607998028,3.637297658,66.168659676,7.274595316,64.729321324,10.911892973999999,63.289982972,14.549190632,61.85064462,18.18648829
17585,65,65.59493072,0.0,64.99361423799999,3.637297646,64.39229775599999,7.274595292,63.790981274,10.911892938,63.189664792,14.549190584,62.58834831,18.18648823
17586,66,69.10526546,0.0,68.053484268,3.5600354480000003,67.001703076,7.1200708960000005,65.94992188399999,10.680106344,64.898140692,14.240141792000001,63.8463595,17.80017724
17587,67,72.6807213,0.0,70.922584122,3.3166628780000007,69.164446944,6.633325756000001,67.40630976599999,9.949988634,65.64817258800001,13.266651512000003,63.89003541,16.58331439
17588,68,70.50705948,0.0,68.93477846,3.3967627720000007,67.36249744,6.793525544000001,65.79021642,10.190288316,64.2179354,13.587051088000003,62.645654379999996,16.98381386
17589,69,64.91789139,0.0,63.865632204,3.6372211780000003,62.813373018,7.274442356000001,61.761113832,10.911663534,60.708854646000006,14.548884712000001,59.656595460000005,18.18610589
17590,70,64.10929525,0.0,61.879320230000005,3.637297658,59.64934521000001,7.274595316,57.419370189999995,10.911892973999999,55.18939517,14.549190632,52.95942015,18.18648829
17591,71,57.08724186,0.0,55.861878054,3.637297658,54.636514248,7.274595316,53.411150442,10.911892973999999,52.185786635999996,14.549190632,50.96042283,18.18648829
17592,72,56.40141749,0.0,56.73874663800001,3.637297658,57.076075786000004,7.274595316,57.413404934,10.911892973999999,57.750734082,14.549190632,58.08806323,18.18648829
17593,73,57.03827976,0.0,57.09443814000001,3.637297658,57.15059652,7.274595316,57.20675490000001,10.911892973999999,57.26291328000001,14.549190632,57.319071660000006,18.18648829
17594,74,54.75237262,0.0,55.231988558000005,3.637297658,55.71160449600001,7.274595316,56.191220434,10.911892973999999,56.670836372000004,14.549190632,57.15045231,18.18648829
17595,75,55.31143574,0.0,55.685032496000005,3.637297658,56.058629252,7.274595316,56.432226008,10.911892973999999,56.805822764,14.549190632,57.17941952,18.18648829
17596,76,55.75478216,0.0,55.792137964000005,3.637297658,55.82949376799999,7.274595316,55.866849572,10.911892973999999,55.90420537599999,14.549190632,55.941561179999994,18.18648829
17597,77,57.14995473,0.0,56.65337375,3.637297658,56.156792769999996,7.274595316,55.66021179,10.911892973999999,55.163630809999994,14.549190632,54.667049829999996,18.18648829
17598,78,57.00167429,0.0,56.298899412000004,3.637297658,55.596124534,7.274595316,54.893349656,10.911892973999999,54.190574778,14.549190632,53.4877999,18.18648829
17599,79,59.23777431,0.0,56.250390014000004,3.637297658,53.263005718,7.274595316,50.275621422,10.911892973999999,47.28823712599999,14.549190632,44.30085283,18.18648829
17600,80,64.17960813,0.0,61.326002598,3.637297658,58.472397066,7.274595316,55.618791533999996,10.911892973999999,52.76518600199999,14.549190632,49.91158047,18.18648829
17601,81,72.76301824,0.0,70.64246422,3.637297658,68.5219102,7.274595316,66.40135618,10.911892973999999,64.28080216,14.549190632,62.16024813999999,18.18648829
17602,82,77.75729082,0.0,76.940819622,3.637297658,76.124348424,7.274595316,75.307877226,10.911892973999999,74.491406028,14.549190632,73.67493483000001,18.18648829
17603,83,82.81013334,0.0,82.17934374,3.637297658,81.54855414,7.274595316,80.91776454000001,10.911892973999999,80.28697494,14.549190632,79.65618534000001,18.18648829
17604,84,86.95565296,0.0,84.611927092,3.637297658,82.268201224,7.274595316,79.924475356,10.911892973999999,77.58074948800001,14.549190632,75.23702362,18.18648829
17605,85,87.10152308,0.0,83.91021749200002,3.637297658,80.718911904,7.274595316,77.527606316,10.911892973999999,74.336300728,14.549190632,71.14499513999999,18.18648829
17606,86,76.01225214,0.0,73.353221636,3.637297658,70.694191132,7.274595316,68.035160628,10.911892973999999,65.376130124,14.549190632,62.71709962,18.18648829
17607,87,71.6865314,0.0,68.39687312400001,3.637297658,65.10721484800001,7.274595316,61.817556572,10.911892973999999,58.52789829600001,14.549190632,55.238240020000006,18.18648829
17608,88,70.69817073,0.0,67.64714043000001,3.637297658,64.59611013,7.274595316,61.545079830000006,10.911892973999999,58.494049530000005,14.549190632,55.443019230000004,18.18648829
17609,89,70.48715069,0.0,67.669350182,3.637297658,64.851549674,7.274595316,62.03374916600001,10.911892973999999,59.215948658,14.549190632,56.39814815,18.18648829
17610,90,73.88786185,0.0,70.87755247999999,3.637297658,67.86724311,7.274595316,64.85693374,10.911892973999999,61.846624369999994,14.549190632,58.836315,18.18648829
17611,91,77.19413834,0.0,73.699112322,3.637297658,70.204086304,7.274595316,66.709060286,10.911892973999999,63.214034268,14.549190632,59.71900825,18.18648829
17612,92,71.45644044,0.0,69.188208298,3.637297658,66.91997615599999,7.274595316,64.651744014,10.911892973999999,62.38351187199999,14.549190632,60.11527973,18.18648829
17613,93,68.21137477,0.0,66.57676756200001,3.637297658,64.94216035400001,7.274595316,63.307553146000004,10.911892973999999,61.67294593800001,14.549190632,60.03833873000001,18.18648829
17614,94,62.05664773,0.0,60.679166268,3.637297658,59.301684806,7.274595316,57.924203344,10.911892973999999,56.546721882,14.549190632,55.16924042,18.18648829
17615,95,58.53708806,0.0,57.408302684000006,3.637297658,56.279517308,7.274595316,55.150731932,10.911892973999999,54.021946556,14.549190632,52.89316118,18.18648829
17616,96,56.92658763,0.0,57.202775124000006,3.637297658,57.478962618,7.274595316,57.755150112,10.911892973999999,58.03133760600001,14.549190632,58.30752510000001,18.18648829
17617,97,58.27826103,0.0,57.789840598000005,3.637297658,57.301420166,7.274595316,56.812999734,10.911892973999999,56.324579302000004,14.549190632,55.83615887,18.18648829
17618,98,56.3297262,0.0,56.059192508,3.637297658,55.788658816,7.274595316,55.518125124,10.911892973999999,55.247591432,14.549190632,54.97705774,18.18648829
17619,99,56.74548275,0.0,56.558869776,3.637297658,56.372256801999995,7.274595316,56.185643827999996,10.911892973999999,55.999030854,14.549190632,55.81241788,18.18648829
17620,100,57.08655568,0.0,56.391551402000005,3.637297658,55.696547124,7.274595316,55.00154284599999,10.911892973999999,54.30653856799999,14.549190632,53.611534289999994,18.18648829
17621,101,57.81404288,0.0,56.74891609000001,3.637297658,55.6837893,7.274595316,54.61866251000001,10.911892973999999,53.55353572,14.549190632,52.488408930000006,18.18648829
17622,102,59.90868906,0.0,59.022288662,3.637297658,58.135888263999995,7.274595316,57.249487865999996,10.911892973999999,56.363087467999996,14.549190632,55.47668707,18.18648829
17623,103,58.8450434,0.0,59.115953306,3.637297658,59.386863211999994,7.274595316,59.657773117999994,10.911892973999999,59.928683024,14.549190632,60.19959293,18.18648829
17624,104,68.41505176,0.0,70.11788783600001,3.637297658,71.820723912,7.274595316,73.523559988,10.911892973999999,75.226396064,14.549190632,76.92923214000001,18.18648829
17625,105,71.0177446,0.0,73.714595888,3.637297658,76.411447176,7.274595316,79.108298464,10.911892973999999,81.805149752,14.549190632,84.50200104,18.18648829
17626,106,77.65899108,0.0,79.773923452,3.637297658,81.888855824,7.274595316,84.003788196,10.911892973999999,86.118720568,14.549190632,88.23365294,18.18648829
17627,107,80.17447339,0.0,81.451101894,3.637297658,82.727730398,7.274595316,84.004358902,10.911892973999999,85.28098740600001,14.549190632,86.55761591000001,18.18648829
17628,108,82.38227184,0.0,81.817374126,3.637297658,81.252476412,7.274595316,80.68757869800001,10.911892973999999,80.122680984,14.549190632,79.55778327,18.18648829
17629,109,78.70513981,0.0,78.368249362,3.637297658,78.03135891400001,7.274595316,77.694468466,10.911892973999999,77.357578018,14.549190632,77.02068756999999,18.18648829
17630,110,76.00303722,0.0,76.298861542,3.637297658,76.594685864,7.274595316,76.890510186,10.911892973999999,77.186334508,14.549190632,77.48215883,18.18648829
17631,111,73.67744175,0.0,74.357684308,3.637297658,75.03792686599999,7.274595316,75.718169424,10.911892973999999,76.398411982,14.549190632,77.07865454,18.18648829
17632,112,68.70474149,0.0,70.55763273400001,3.637297658,72.410523978,7.274595316,74.263415222,10.911892973999999,76.116306466,14.549190632,77.96919771,18.18648829
17633,113,67.9075485,0.0,69.726912174,3.637297658,71.546275848,7.274595316,73.36563952200001,10.911892973999999,75.185003196,14.549190632,77.00436687,18.18648829
17634,114,69.55491246,0.0,70.913222314,3.637297658,72.271532168,7.274595316,73.629842022,10.911892973999999,74.988151876,14.549190632,76.34646173,18.18648829
17635,115,71.2773105,0.0,71.97602458600001,3.637297658,72.674738672,7.274595316,73.373452758,10.911892973999999,74.07216684400001,14.549190632,74.77088093,18.18648829
17636,116,74.16099581,0.0,73.856233966,3.637297658,73.551472122,7.274595316,73.246710278,10.911892973999999,72.941948434,14.549190632,72.63718659,18.18648829
17637,117,68.30141164,0.0,68.59958781600001,3.637297658,68.897763992,7.274595316,69.19594016799999,10.911892973999999,69.494116344,14.549190632,69.79229252,18.18648829
17638,118,62.64527214,0.0,63.39271320000001,3.637297658,64.14015426,7.274595316,64.88759532,10.911892973999999,65.63503638,14.549190632,66.38247744,18.18648829
17639,119,57.88263129,0.0,59.02452529600001,3.637297658,60.166419301999994,7.274595316,61.308313308,10.911892973999999,62.450207314,14.549190632,63.59210132,18.18648829
17640,120,57.42094699,0.0,58.791537698,3.637297658,60.162128405999994,7.274595316,61.53271911399999,10.911892973999999,62.903309822,14.549190632,64.27390052999999,18.18648829
17641,121,58.51044364,0.0,59.535679802,3.637297658,60.560915964,7.274595316,61.586152125999995,10.911892973999999,62.611388288,14.549190632,63.63662445,18.18648829
17642,122,61.36397861,0.0,61.627994308,3.637297658,61.89201000599999,7.274595316,62.156025704,10.911892973999999,62.420041401999995,14.549190632,62.6840571,18.18648829
17643,123,62.49176175,0.0,62.47515233600001,3.637297658,62.45854292200001,7.274595316,62.441933508000005,10.911892973999999,62.425324094000004,14.549190632,62.40871468,18.18648829
17644,124,60.86015485,0.0,60.77131828600001,3.637297658,60.682481722,7.274595316,60.593645158,10.911892973999999,60.504808593999996,14.549190632,60.41597203,18.18648829
17645,125,58.51987724,0.0,58.485323980000004,3.637297658,58.450770719999994,7.274595316,58.41621746,10.911892973999999,58.3816642,14.549190632,58.34711094,18.18648829
17646,126,57.30117019,0.0,56.406532664000004,3.637297658,55.511895138,7.274595316,54.617257612,10.911892973999999,53.72262008599999,14.549190632,52.827982559999995,18.18648829
17647,127,69.25501814,0.0,67.970859202,3.5023346840000005,66.686700264,7.004669368000001,65.402541326,10.507004052000001,64.118382388,14.009338736000002,62.834223449999996,17.51167342
17648,128,72.91866978,0.0,73.618370208,3.0857135600000003,74.318070636,6.171427120000001,75.017771064,9.25714068,75.717471492,12.342854240000001,76.41717192,15.4285678
17649,129,78.8130838,0.0,79.639292692,3.26746378,80.46550158400001,6.53492756,81.29171047599999,9.80239134,82.117919368,13.06985512,82.94412826,16.3373189
17650,130,84.87601122,0.0,85.430382766,3.601450216,85.984754312,7.202900432,86.539125858,10.804350648,87.093497404,14.405800864,87.64786895,18.00725108
17651,131,91.97162051,0.0,92.77298277199999,3.637236154,93.574345034,7.274472308,94.375707296,10.911708462,95.177069558,14.548944616,95.97843182,18.18618077
17652,132,92.56048714,0.0,92.534435134,3.6371560940000003,92.508383128,7.274312188000001,92.482331122,10.911468282,92.45627911599999,14.548624376000001,92.43022711,18.18578047
17653,133,85.06783252,0.0,86.333236062,3.63685697,87.598639604,7.27371394,88.864043146,10.91057091,90.129446688,14.54742788,91.39485023,18.18428485
17654,134,75.41885241,0.0,76.355106006,2.8270179320000004,77.291359602,5.654035864000001,78.227613198,8.481053796,79.163866794,11.308071728000002,80.10012039,14.13508966
17655,135,73.09172486,0.0,73.139868226,0.07496806700000001,73.18801159200001,0.14993613400000003,73.236154958,0.224904201,73.284298324,0.29987226800000005,73.33244169,0.374840335
17656,136,70.31924724,0.0,70.248568422,1.542748e-07,70.177889604,3.085496e-07,70.107210786,4.6282439999999993e-07,70.036531968,6.170992e-07,69.96585315,7.71374e-07
17657,137,72.66325176,0.0,71.956594574,6.93322e-08,71.24993738799999,1.386644e-07,70.543280202,2.0799659999999998e-07,69.836623016,2.773288e-07,69.12996583,3.46661e-07
17658,138,76.99036675,0.0,76.12598574200001,7.05412e-08,75.261604734,1.410824e-07,74.397223726,2.116236e-07,73.53284271800001,2.821648e-07,72.66846171,3.52706e-07
17659,139,74.76260033,0.0,74.508929292,2.1148800000000002e-07,74.255258254,4.2297600000000004e-07,74.001587216,6.34464e-07,73.747916178,8.459520000000001e-07,73.49424514,1.05744e-06
17660,140,77.64048435,0.0,76.055400624,4.25786e-05,74.470316898,8.51572e-05,72.885233172,0.0001277358,71.30014944599999,0.0001703144,69.71506572,0.000212893
17661,141,72.17592701,0.0,71.121444762,0.7996813914,70.066962514,1.5993627828,69.012480266,2.3990441741999997,67.957998018,3.1987255656,66.90351577,3.998406957
17662,142,64.77450694,0.0,65.187026102,1.9969197354,65.599545264,3.9938394708,66.012064426,5.990759206199999,66.42458358799999,7.9876789416,66.83710275,9.984598677
17663,143,60.54571666,0.0,61.940198030000005,1.9969870758,63.3346794,3.9939741516,64.72916077,5.9909612274,66.12364214,7.9879483032,67.51812351,9.984935379
17664,144,58.16198938,0.0,60.48315452400001,1.9970483047999998,62.804319668000005,3.9940966095999997,65.12548481200001,5.9911449143999995,67.446649956,7.988193219199999,69.7678151,9.985241524
17665,145,57.20939862,0.0,60.07258101000001,1.9971215928000001,62.935763400000006,3.9942431856000002,65.79894579,5.9913647783999995,68.66212818000001,7.9884863712000005,71.52531057,9.985607964
17666,146,55.111309,0.0,58.54798778000001,1.9972151798,61.98466656000001,3.9944303596,65.42134534,5.991645539399999,68.85802412000001,7.9888607192,72.2947029,9.986075899
17667,147,57.70183892,0.0,60.790905238,1.9973230374000002,63.879971556,3.9946460748000003,66.969037874,5.9919691122,70.058104192,7.989292149600001,73.14717051,9.986615187
17668,148,57.98766094,0.0,61.186782012,1.997474166,64.385903084,3.994948332,67.585024156,5.992422498,70.784145228,7.989896664,73.9832663,9.98737083
17669,149,57.23652979,0.0,60.77412857,1.9976741694000002,64.31172735,3.9953483388000004,67.84932613000001,5.9930225082,71.38692491,7.990696677600001,74.92452369,9.988370847
17670,150,58.90636466,0.0,62.286796112000005,1.9979535272,65.667227564,3.9959070544,69.04765901600001,5.9938605816,72.42809046800001,7.9918141088,75.80852192,9.989767636
17671,151,65.47762265,0.0,67.97445546,1.9982434172000003,70.47128827,3.9964868344000006,72.96812108,5.9947302516,75.46495389,7.992973668800001,77.9617867,9.991217086
17672,152,70.64159575,0.0,73.237196942,1.9975812628,75.832798134,3.9951625256,78.428399326,5.992743788399999,81.02400051800001,7.9903250512,83.61960171000001,9.987906314
17673,153,79.47736434,0.0,81.68715385799999,1.9989181914,83.896943376,3.9978363828,86.10673289399999,5.9967545742,88.316522412,7.9956727656,90.52631192999999,9.994590957
17674,154,80.01119566,0.0,83.475901088,2.0034677039999997,86.940606516,4.0069354079999995,90.405311944,6.010403112,93.870017372,8.013870815999999,97.33472280000001,10.01733852
17675,155,81.6051258,0.0,84.75952113800001,2.3040048,87.913916476,4.6080096,91.068311814,6.9120143999999994,94.222707152,9.2160192,97.37710249,11.520024
17676,156,81.5314379,0.0,83.531996754,2.938870038,85.532555608,5.877740076,87.53311446199999,8.816610114,89.533673316,11.755480152,91.53423217,14.69435019
17677,157,77.56989889,0.0,78.741776056,2.8731708040000004,79.913653222,5.746341608000001,81.085530388,8.619512412,82.257407554,11.492683216000001,83.42928472,14.36585402
17678,158,68.98970958,0.0,71.66375908,1.9483222735999999,74.33780858,3.8966445471999998,77.01185808,5.844966820799999,79.68590758,7.7932890943999995,82.35995708,9.741611368
17679,159,65.72517556,0.0,68.631546722,2.88122e-05,71.537917884,5.76244e-05,74.444289046,8.643659999999998e-05,77.350660208,0.0001152488,80.25703136999999,0.000144061
17680,160,64.66347998,0.0,67.553863456,2.5172e-05,70.444246932,5.0344e-05,73.33463040800001,7.551599999999999e-05,76.225013884,0.000100688,79.11539736,0.00012586
17681,161,64.10922639,0.0,66.56832019800001,2.3992800000000002e-05,69.027414006,4.7985600000000004e-05,71.486507814,7.19784e-05,73.945601622,9.597120000000001e-05,76.40469543,0.000119964
17682,162,66.13821038,0.0,67.677632282,2.32876e-05,69.217054184,4.65752e-05,70.75647608599999,6.986279999999999e-05,72.295897988,9.31504e-05,73.83531989,0.000116438
17683,163,68.73094217,0.0,69.74030252400001,2.2530000000000003e-05,70.74966287800001,4.5060000000000006e-05,71.759023232,6.759e-05,72.768383586,9.012000000000001e-05,73.77774394,0.00011265
17684,164,68.96680857,0.0,69.780361176,2.31772e-05,70.593913782,4.63544e-05,71.407466388,6.95316e-05,72.221018994,9.27088e-05,73.0345716,0.000115886
17685,165,61.75134273,0.0,63.771223544,2.4202e-05,65.791104358,4.8404e-05,67.810985172,7.260599999999999e-05,69.83086598599999,9.6808e-05,71.8507468,0.00012101
17686,166,60.86882428,0.0,63.40443551,2.4607600000000005e-05,65.94004673999999,4.921520000000001e-05,68.47565796999999,7.38228e-05,71.01126919999999,9.843040000000002e-05,73.54688042999999,0.000123038
17687,167,57.21719168,0.0,60.538409718,2.4781800000000004e-05,63.859627755999995,4.956360000000001e-05,67.18084579399999,7.434540000000001e-05,70.50206383199999,9.912720000000002e-05,73.82328186999999,0.000123909
17688,168,55.2385999,0.0,58.927994202,2.4838e-05,62.617388504,4.9676e-05,66.306782806,7.451399999999998e-05,69.996177108,9.9352e-05,73.68557141,0.00012419
